problem_id,content,option,answer,score,type,typetext,location,context_id,exercise_id,language
Pm_136275,使用滑动窗口，每个窗口10 个数据包， RTT 为100 ms ，假设有 1250 字节数据包，最大吞吐量是多少？（注意 1250 字节数据包是 10000 位。要找出最大的吞吐量，假设网络容量不是一个限制因素，忽略数据包丢失),"{'A': '1 Mbps （兆比特每秒）', 'B': '125 kbps (千比特每秒）', 'C': '2 Mbps （兆比特每秒）', 'D': '1 MBps (每秒兆字节数）'}","[""A""]",1.0,1,单选题,3.10,"[7849744, 7826011, 7826013, 7826015, 7850919, 7850920, 7850922, 7826025, 6191586, 6191587, 6191588]",Ex_109747,Chinese
Pm_136276,若数据链路层的发送窗口尺寸W=4，在发送3号帧、并收到2号帧的确认帧后，发送方还可以连续发送多少个帧？（采用累计确认）,"{'A': '2', 'B': '3', 'C': '4', 'D': '1'}","[""B""]",1.0,1,单选题,3.10,"[7849744, 7826011, 7826013, 7826015, 7850919, 7850920, 7850922, 7826025, 6191586, 6191587, 6191588]",Ex_109747,Chinese
Pm_136277,在回退n帧协议中，当帧序号为3比特，发送窗口的最大尺寸是多少？,"{'A': '5', 'B': '6', 'C': '7', 'D': '8'}","[""C""]",1.0,1,单选题,3.10,"[7849744, 7826011, 7826013, 7826015, 7850919, 7850920, 7850922, 7826025, 6191586, 6191587, 6191588]",Ex_109747,Chinese
Pm_136278,在选择性重传协议中，当帧序号为4比特，并且发送窗口和接收窗口尺寸相同时，发送窗口的最大尺寸是多少？,"{'A': '4', 'B': '6', 'C': '8', 'D': '15'}","[""C""]",1.0,1,单选题,3.10,"[7849744, 7826011, 7826013, 7826015, 7850919, 7850920, 7850922, 7826025, 6191586, 6191587, 6191588]",Ex_109747,Chinese
Pm_136279,数据链路层采用了回退n帧协议（GBN），发送方已经发送了编号为0~7的帧，当计时器超时时，若发送方只收到0、2、3号帧的确认，则发送方需要重发多少帧？,"{'A': '2', 'B': '3', 'C': '4', 'D': '7'}","[""C""]",1.0,1,单选题,3.10,"[7849744, 7826011, 7826013, 7826015, 7850919, 7850920, 7850922, 7826025, 6191586, 6191587, 6191588]",Ex_109747,Chinese
Pm_136280,系统采用带位填充的帧界标记法，收方从网络接收到一个字符串是 1110111110。那么，发送方发送的原始字符串是什么？,"{'A': '11101111100', 'B': '11111111', 'C': '1110111110', 'D': '111011111'}","[""D""]",1.0,1,单选题,3.10,"[7849744, 7826011, 7826013, 7826015, 7850919, 7850920, 7850922, 7826025, 6191586, 6191587, 6191588]",Ex_109747,Chinese
Pm_136281,有一个字符串1001011，采用偶校验进行检错。试计算应追加到字符串后的校验位是什么？,"{'A': '1', 'B': '4', 'C': '10010110', 'D': '0'}","[""D""]",1.0,1,单选题,3.10,"[7849744, 7826011, 7826013, 7826015, 7850919, 7850920, 7850922, 7826025, 6191586, 6191587, 6191588]",Ex_109747,Chinese
Pm_136282,系统采用纠1位错的海明码，码字总长度是 7 位（n=7）。 假设7 位码字由 A B C D E F G代表，问这些位中，哪些位置是数据位？,"{'A': 'A B D', 'B': 'A B C D', 'C': 'E F G', 'D': 'C E F G'}","[""D""]",1.0,1,单选题,3.10,"[7849744, 7826011, 7826013, 7826015, 7850919, 7850920, 7850922, 7826025, 6191586, 6191587, 6191588]",Ex_109747,Chinese
Pm_136283,下列关于停-等ARQ协议，正确的描述是？,"{'A': '超时可防止丢帧和丢失ACKs', 'B': '帧和 ACKs没有必要携带序列号。', 'C': '仅当当前帧的 ACK 是 * received *，发送方发送下一帧。', 'D': '仅当当前帧的 ACK 是 *sent *，发送方发送下一帧。'}","[""D""]",1.0,1,单选题,3.10,"[7849744, 7826011, 7826013, 7826015, 7850919, 7850920, 7850922, 7826025, 6191586, 6191587, 6191588]",Ex_109747,Chinese
Pm_136284,假设一个经典的以太网站点正试图发送一个帧，在它要传输这个帧之前已有两个连续冲突。此时，可供该站点选择的随机等待时隙有多少个？,"{'A': '2', 'B': '4', 'C': '8', 'D': '16'}","[""B""]",1.0,1,单选题,4.11,"[7849756, 7849757, 7850930, 7850931, 7850932, 7850933, 6191608, 7849763, 7849764, 6191628, 6191629, 6191631, 6191632, 6191633, 6191635, 6191638, 6191642, 6191645]",Ex_109759,Chinese
Pm_136285,以下关于MAC地址的描述中，错误的是：,"{'A': '目的地址与源地址分别表示帧的接收主机与发送主机的硬件地址', 'B': '硬件地址通常称为“物理地址”或“MAC地址”', 'C': '源地址可以是单播、多播或广播地址', 'D': 'MAC地址长度为48bit'}","[""C""]",1.0,1,单选题,4.11,"[7849756, 7849757, 7850930, 7850931, 7850932, 7850933, 6191608, 7849763, 7849764, 6191628, 6191629, 6191631, 6191632, 6191633, 6191635, 6191638, 6191642, 6191645]",Ex_109759,Chinese
Pm_136286,以下关于CSMA/CD发送流程的描述中，错误的是:,"{'A': '先听后发', 'B': '先发后听', 'C': '边发边听', 'D': '延迟重发'}","[""B""]",1.0,1,单选题,4.11,"[7849756, 7849757, 7850930, 7850931, 7850932, 7850933, 6191608, 7849763, 7849764, 6191628, 6191629, 6191631, 6191632, 6191633, 6191635, 6191638, 6191642, 6191645]",Ex_109759,Chinese
Pm_136287,一台交换机具有24个100Mbps的全双工端口和2个1000Mbps的全双工端口，如果所有的端口都工作在全双工状态，那么交换机总带宽等于:,"{'A': '4.4Gbps', 'B': '6.4Gbps', 'C': '6.8Gbps', 'D': '8.8Gbps'}","[""D""]",1.0,1,单选题,4.11,"[7849756, 7849757, 7850930, 7850931, 7850932, 7850933, 6191608, 7849763, 7849764, 6191628, 6191629, 6191631, 6191632, 6191633, 6191635, 6191638, 6191642, 6191645]",Ex_109759,Chinese
Pm_136288,以下关于交换机“逆向地址学习”方法的描述中，错误的是:,"{'A': '交换机检查帧的源地址与进入交换机端口号对应关系', 'B': '对应关系不存在，交换机就将该对应关系加入端口转发表', 'C': '每次加入或更新转发表时，加入或更改的表项被赋予一个IP地址', 'D': '通过不断删除过时的、已经不使用的表项，交换机能够维护一个动态的端口转发表'}","[""C""]",1.0,1,单选题,4.11,"[7849756, 7849757, 7850930, 7850931, 7850932, 7850933, 6191608, 7849763, 7849764, 6191628, 6191629, 6191631, 6191632, 6191633, 6191635, 6191638, 6191642, 6191645]",Ex_109759,Chinese
Pm_136289,以下关于生成树协议作用的描述中，错误的是:,"{'A': '生成树协议是一种路由选择协议', 'B': '使得任意两个网桥或交换机之间只有一条有效帧传输路径', 'C': '能够自动控制局域网系统的拓扑，形成一个无环路的逻辑结构', 'D': '当局域网拓扑发生变化时，能够重新计算并形成新的无环路的结构'}","[""A""]",1.0,1,单选题,4.11,"[7849756, 7849757, 7850930, 7850931, 7850932, 7850933, 6191608, 7849763, 7849764, 6191628, 6191629, 6191631, 6191632, 6191633, 6191635, 6191638, 6191642, 6191645]",Ex_109759,Chinese
Pm_136290,在二进制指数后退算法中，N次碰撞之后，站点会在0 -（）之间选择一个随机数。,"{'A': '2^10-1', 'B': '2^15-1', 'C': '2^16-1', 'D': '上面都是错误的'}","[""D""]",1.0,1,单选题,4.11,"[7849756, 7849757, 7850930, 7850931, 7850932, 7850933, 6191608, 7849763, 7849764, 6191628, 6191629, 6191631, 6191632, 6191633, 6191635, 6191638, 6191642, 6191645]",Ex_109759,Chinese
Pm_136291,以太网的MAC协议提供的是什么服务？,"{'A': '无连接不可靠的服务', 'B': '无连接可靠的服务', 'C': '面向链接的无可靠的服务', 'D': '面向链接的可靠的服务'}","[""A""]",1.0,1,单选题,4.11,"[7849756, 7849757, 7850930, 7850931, 7850932, 7850933, 6191608, 7849763, 7849764, 6191628, 6191629, 6191631, 6191632, 6191633, 6191635, 6191638, 6191642, 6191645]",Ex_109759,Chinese
Pm_136292,下面哪个用来分隔广播域？,"{'A': '生成树（Spanning Tree ，STP)', 'B': 'IEEE802.1D', 'C': '虚拟局域网（Virtual LAN）', 'D': '上述答案都不对'}","[""C""]",1.0,1,单选题,4.11,"[7849756, 7849757, 7850930, 7850931, 7850932, 7850933, 6191608, 7849763, 7849764, 6191628, 6191629, 6191631, 6191632, 6191633, 6191635, 6191638, 6191642, 6191645]",Ex_109759,Chinese
Pm_136293,假设一台交换机的两个端口分别挂接了主机 A 和 交换机B 连接（其他端口是空的），交换机刚刚开始运作。A发送一帧到B，然后B回复一帧到A。以下哪个选项，正确地描述了第二个帧 （从 B 发回 A）被交换机处理时的情况？（多选）,"{'A': '交换机通过广播帧到达', 'B': '交换机将帧直接转发到 A。', 'C': '交换机会学习 B的端口', 'D': '该交换机不学习任何新的东西。'}","[""B"", ""C""]",2.0,2,多选题,4.11,"[7849756, 7849757, 7850930, 7850931, 7850932, 7850933, 6191608, 7849763, 7849764, 6191628, 6191629, 6191631, 6191632, 6191633, 6191635, 6191638, 6191642, 6191645]",Ex_109759,Chinese
Pm_136294,给出前缀 10.0.0.0/18，下列陈述哪个是正确的？,"{'A': '前缀长度是 18 ，剩余的 14 位可以表示 2^14 个此前缀的 IP 地址。', 'B': '此前缀的IP 地址共享低 14 位。', 'C': '前缀长度是 14，剩余的 14 位可以表示 2^14 个此前缀的的 IP 地址。', 'D': '前缀长度是 14，剩余的 18 位可以表示 2^18 个此前缀的的 IP 地址。'}","[""A""]",1.0,1,单选题,5.23,"[7849768, 7849769, 7849770, 7849771, 7185213, 7849773, 7849774, 7849775, 7849776, 7849777, 7826087, 7826090, 7826092, 7826094, 7826096, 7826098, 7826101, 7850957, 7849787, 7850958, 7849788, 7849789, 7185244, 7185248, 6191777, 6191779, 6191782, 6191784, 6191786, 6191788, 6191791, 6191801, 6191792, 6191793, 6191795, 6191797, 6191799, 6191803, 6191805, 6191807, 6191808, 6191810, 6191816]",Ex_109787,Chinese
Pm_136295,一个A类网络地址25.0.0.0，其划分了子网之后，子网掩码是255.192.0.0，请问这些子网中的第一个子网的网络地址是什么？,"{'A': '25.0.0.0', 'B': '25.64.0.0', 'C': '25.128.0.0', 'D': '25.192.0.0'}","[""A""]",1.0,1,单选题,5.23,"[7849768, 7849769, 7849770, 7849771, 7185213, 7849773, 7849774, 7849775, 7849776, 7849777, 7826087, 7826090, 7826092, 7826094, 7826096, 7826098, 7826101, 7850957, 7849787, 7850958, 7849788, 7849789, 7185244, 7185248, 6191777, 6191779, 6191782, 6191784, 6191786, 6191788, 6191791, 6191801, 6191792, 6191793, 6191795, 6191797, 6191799, 6191803, 6191805, 6191807, 6191808, 6191810, 6191816]",Ex_109787,Chinese
Pm_136296,一个网络的网络地址是：115 . 25 . 0 . 0，其子网掩码是2 5 5 . 2 5 5 . 2 2 4 . 0，下面的哪一个是合法的主机地址？,"{'A': '115.25.0.0', 'B': '115.25.31.255', 'C': '115.25.0.255', 'D': '没有'}","[""C""]",1.0,1,单选题,5.23,"[7849768, 7849769, 7849770, 7849771, 7185213, 7849773, 7849774, 7849775, 7849776, 7849777, 7826087, 7826090, 7826092, 7826094, 7826096, 7826098, 7826101, 7850957, 7849787, 7850958, 7849788, 7849789, 7185244, 7185248, 6191777, 6191779, 6191782, 6191784, 6191786, 6191788, 6191791, 6191801, 6191792, 6191793, 6191795, 6191797, 6191799, 6191803, 6191805, 6191807, 6191808, 6191810, 6191816]",Ex_109787,Chinese
Pm_136297,192.168.0.0/22表示的合法IP地址有多少个？,"{'A': '1024', 'B': '1022', 'C': '2048', 'D': '2046'}","[""B""]",1.0,1,单选题,5.23,"[7849768, 7849769, 7849770, 7849771, 7185213, 7849773, 7849774, 7849775, 7849776, 7849777, 7826087, 7826090, 7826092, 7826094, 7826096, 7826098, 7826101, 7850957, 7849787, 7850958, 7849788, 7849789, 7185244, 7185248, 6191777, 6191779, 6191782, 6191784, 6191786, 6191788, 6191791, 6191801, 6191792, 6191793, 6191795, 6191797, 6191799, 6191803, 6191805, 6191807, 6191808, 6191810, 6191816]",Ex_109787,Chinese
Pm_136298,以下关于IPv4分组结构特征的描述中，错误的是,"{'A': 'IPv4分组由两个部分组成：分组头和数据', 'B': '分组头长度以4字节为单位来表示', 'C': '分组头选项最大长度为60字节', 'D': '分组头的基本长度是20字节'}","[""C""]",1.0,1,单选题,5.23,"[7849768, 7849769, 7849770, 7849771, 7185213, 7849773, 7849774, 7849775, 7849776, 7849777, 7826087, 7826090, 7826092, 7826094, 7826096, 7826098, 7826101, 7850957, 7849787, 7850958, 7849788, 7849789, 7185244, 7185248, 6191777, 6191779, 6191782, 6191784, 6191786, 6191788, 6191791, 6191801, 6191792, 6191793, 6191795, 6191797, 6191799, 6191803, 6191805, 6191807, 6191808, 6191810, 6191816]",Ex_109787,Chinese
Pm_136299,IPv6地址的二进制位数是多少？,"{'A': '32', 'B': '48', 'C': '64', 'D': '80', 'E': '128'}","[""E""]",1.0,1,单选题,5.23,"[7849768, 7849769, 7849770, 7849771, 7185213, 7849773, 7849774, 7849775, 7849776, 7849777, 7826087, 7826090, 7826092, 7826094, 7826096, 7826098, 7826101, 7850957, 7849787, 7850958, 7849788, 7849789, 7185244, 7185248, 6191777, 6191779, 6191782, 6191784, 6191786, 6191788, 6191791, 6191801, 6191792, 6191793, 6191795, 6191797, 6191799, 6191803, 6191805, 6191807, 6191808, 6191810, 6191816]",Ex_109787,Chinese
Pm_136300,如果采用前缀表示法表示子网掩码255.255.255.224，应该选哪个？,"{'A': '/25', 'B': '/26', 'C': '/27', 'D': '/28'}","[""C""]",1.0,1,单选题,5.23,"[7849768, 7849769, 7849770, 7849771, 7185213, 7849773, 7849774, 7849775, 7849776, 7849777, 7826087, 7826090, 7826092, 7826094, 7826096, 7826098, 7826101, 7850957, 7849787, 7850958, 7849788, 7849789, 7185244, 7185248, 6191777, 6191779, 6191782, 6191784, 6191786, 6191788, 6191791, 6191801, 6191792, 6191793, 6191795, 6191797, 6191799, 6191803, 6191805, 6191807, 6191808, 6191810, 6191816]",Ex_109787,Chinese
Pm_136301,IPv6分组中的跳数限制字段的含义跟IPv4分组中的哪个字段类似？,"{'A': '生存时间', 'B': '用户协议', 'C': '头部长度', 'D': '分片偏移'}","[""A""]",1.0,1,单选题,5.23,"[7849768, 7849769, 7849770, 7849771, 7185213, 7849773, 7849774, 7849775, 7849776, 7849777, 7826087, 7826090, 7826092, 7826094, 7826096, 7826098, 7826101, 7850957, 7849787, 7850958, 7849788, 7849789, 7185244, 7185248, 6191777, 6191779, 6191782, 6191784, 6191786, 6191788, 6191791, 6191801, 6191792, 6191793, 6191795, 6191797, 6191799, 6191803, 6191805, 6191807, 6191808, 6191810, 6191816]",Ex_109787,Chinese
Pm_136302,某网络的IP地址空间为192.168.5.0/24，采用定长子网划分，子网掩码为255.255.255.248，则该网络的最大子网个数、每个子网内的最大可分配地址个数是多少？,"{'A': '32，8', 'B': '32，6', 'C': '8，32', 'D': '8，30'}","[""B""]",1.0,1,单选题,5.23,"[7849768, 7849769, 7849770, 7849771, 7185213, 7849773, 7849774, 7849775, 7849776, 7849777, 7826087, 7826090, 7826092, 7826094, 7826096, 7826098, 7826101, 7850957, 7849787, 7850958, 7849788, 7849789, 7185244, 7185248, 6191777, 6191779, 6191782, 6191784, 6191786, 6191788, 6191791, 6191801, 6191792, 6191793, 6191795, 6191797, 6191799, 6191803, 6191805, 6191807, 6191808, 6191810, 6191816]",Ex_109787,Chinese
Pm_136303,下面是一些主机的IP地址，哪些属于私有地址？,"{'A': '192.0.2.3', 'B': '172.15.1.9', 'C': '172.17.9.6', 'D': '10.10.10.10', 'E': '192.168.5.1'}","[""C"", ""D"", ""E""]",2.0,2,多选题,5.23,"[7849768, 7849769, 7849770, 7849771, 7185213, 7849773, 7849774, 7849775, 7849776, 7849777, 7826087, 7826090, 7826092, 7826094, 7826096, 7826098, 7826101, 7850957, 7849787, 7850958, 7849788, 7849789, 7185244, 7185248, 6191777, 6191779, 6191782, 6191784, 6191786, 6191788, 6191791, 6191801, 6191792, 6191793, 6191795, 6191797, 6191799, 6191803, 6191805, 6191807, 6191808, 6191810, 6191816]",Ex_109787,Chinese
Pm_136304,路由和转发的主要区别是什么？（多选）,"{'A': '它们是同一个意思。', 'B': '路由是基于最短路径，而转发是基于生成树。', 'C': '路由是寻找路径的过程，转发是沿路径发送分组的过程。', 'D': '路由是涉及整个网络的过程，转发是本地操作。'}","[""C"", ""D""]",2.0,2,多选题,5.24,"[7849768, 7849769, 7849770, 7849771, 7185213, 7849773, 7849774, 7849775, 7849776, 7849777, 7826087, 7826090, 7826092, 7826094, 7826096, 7826098, 7826101, 7850957, 7849787, 7850958, 7849788, 7849789, 7185244, 7185248, 6191777, 6191779, 6191782, 6191784, 6191786, 6191788, 6191791, 6191801, 6191792, 6191793, 6191795, 6191797, 6191799, 6191803, 6191805, 6191807, 6191808, 6191810, 6191816]",Ex_109788,Chinese
Pm_136305,考虑一个令牌产生速率为 R ，大小为 B 的令牌桶，使用它来整形一个流。下列陈述哪是正确的？,"{'A': '如果网络中没有交叉通信，流的长期速度可以超过 R', 'B': '发送大小 B 一次突发量后， 流必须保持空闲，直到令牌桶重新完全地装满。', 'C': '在短时间内流的带宽速率可以超过 R', 'D': '如果一个流在长时间内处于空闲状态，它可以使用累积的令牌发送一次超过 B 字节的突发量'}","[""C"", ""D""]",2.0,2,多选题,5.24,"[7849768, 7849769, 7849770, 7849771, 7185213, 7849773, 7849774, 7849775, 7849776, 7849777, 7826087, 7826090, 7826092, 7826094, 7826096, 7826098, 7826101, 7850957, 7849787, 7850958, 7849788, 7849789, 7185244, 7185248, 6191777, 6191779, 6191782, 6191784, 6191786, 6191788, 6191791, 6191801, 6191792, 6191793, 6191795, 6191797, 6191799, 6191803, 6191805, 6191807, 6191808, 6191810, 6191816]",Ex_109788,Chinese
